population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4709,Aceh,1,Male,14,45-49 years,1,Number,2003,93469.68625532712,109335.1053109322,78023.25631451068
1,All Population,44,Population,4709,Aceh,2,Female,14,45-49 years,1,Number,2003,90956.42816882585,106492.63956387964,75883.79283863473
1,All Population,44,Population,4709,Aceh,1,Male,14,45-49 years,1,Number,2004,94967.87749387877,110330.46429789475,80040.72831820864
1,All Population,44,Population,4709,Aceh,2,Female,14,45-49 years,1,Number,2004,93022.28351050039,107979.312414089,78410.72934349289
1,All Population,44,Population,4709,Aceh,1,Male,14,45-49 years,1,Number,2005,96564.91397216504,110678.75122432027,83067.98663310353
1,All Population,44,Population,4709,Aceh,2,Female,14,45-49 years,1,Number,2005,95255.18889305615,109143.70136690023,81936.8875954416
1,All Population,44,Population,4709,Aceh,1,Male,15,50-54 years,1,Number,2000,66548.87109284096,79925.02358629722,53761.08949969425
1,All Population,44,Population,4709,Aceh,2,Female,15,50-54 years,1,Number,2000,67034.59548140068,80550.26869018108,54167.25952115193
1,All Population,44,Population,4709,Aceh,1,Male,15,50-54 years,1,Number,2001,69070.3020836358,81766.23379945563,57034.85548109248
1,All Population,44,Population,4709,Aceh,2,Female,15,50-54 years,1,Number,2001,68649.33561430304,81260.37618198693,56692.32522796406
1,All Population,44,Population,4709,Aceh,1,Male,15,50-54 years,1,Number,2002,72273.04229790356,85244.27009918036,59891.20159884225
1,All Population,44,Population,4709,Aceh,2,Female,15,50-54 years,1,Number,2002,70535.95785173627,83195.89051063651,58416.6651462107
1,All Population,44,Population,4709,Aceh,1,Male,15,50-54 years,1,Number,2003,75345.1585208139,88191.38132948008,62846.07801660182
1,All Population,44,Population,4709,Aceh,2,Female,15,50-54 years,1,Number,2003,72424.48009588305,84830.84043144883,60418.80328877273
1,All Population,44,Population,4709,Aceh,1,Male,15,50-54 years,1,Number,2004,74866.89924956612,87013.20331636017,63103.24679281334
1,All Population,44,Population,4709,Aceh,2,Female,15,50-54 years,1,Number,2004,71283.10415006636,82750.24841825885,60107.257650876956
1,All Population,44,Population,4709,Aceh,1,Male,15,50-54 years,1,Number,2005,74674.79617676318,85587.56002822163,64227.45362461968
1,All Population,44,Population,4709,Aceh,2,Female,15,50-54 years,1,Number,2005,71075.15724644878,81449.80368359749,61133.40955622249
1,All Population,44,Population,4709,Aceh,1,Male,16,55-59 years,1,Number,2000,51694.86189399658,62161.322603404726,41757.6017608139
1,All Population,44,Population,4709,Aceh,2,Female,16,55-59 years,1,Number,2000,53526.97905366956,64258.33020776709,43317.866777245574
1,All Population,44,Population,4709,Aceh,1,Male,16,55-59 years,1,Number,2001,52997.81673057954,62748.15463241913,43771.378788334354
1,All Population,44,Population,4709,Aceh,2,Female,16,55-59 years,1,Number,2001,54870.116020408466,64897.63681833344,45299.37228443665
1,All Population,44,Population,4709,Aceh,1,Male,16,55-59 years,1,Number,2002,53751.044185086226,63401.763797337444,44541.473611235946
1,All Population,44,Population,4709,Aceh,2,Female,16,55-59 years,1,Number,2002,56205.5600997275,66244.54171294569,46553.35136494423
1,All Population,44,Population,4709,Aceh,1,Male,16,55-59 years,1,Number,2003,54763.88519362271,64130.99317333456,45694.8184089876
1,All Population,44,Population,4709,Aceh,2,Female,16,55-59 years,1,Number,2003,57754.75600976358,67629.58749921058,48179.18965544449
1,All Population,44,Population,4709,Aceh,1,Male,16,55-59 years,1,Number,2004,53949.36503164236,62668.909199085545,45479.850307243956
1,All Population,44,Population,4709,Aceh,2,Female,16,55-59 years,1,Number,2004,56481.3101039881,65540.9351187485,47628.60641932692
1,All Population,44,Population,4709,Aceh,1,Male,16,55-59 years,1,Number,2005,53565.74111372334,61419.768645374344,46054.24575116686
1,All Population,44,Population,4709,Aceh,2,Female,16,55-59 years,1,Number,2005,55094.61360656614,63183.03693717439,47367.834090984456
1,All Population,44,Population,4709,Aceh,1,Male,17,60-64 years,1,Number,2000,39351.86507972844,47259.086027560144,31792.548804228307
1,All Population,44,Population,4709,Aceh,2,Female,17,60-64 years,1,Number,2000,41602.67026631208,49896.03933318097,33703.46066301232
1,All Population,44,Population,4709,Aceh,1,Male,17,60-64 years,1,Number,2001,40023.39830465832,47351.817755667005,33049.11055885722
1,All Population,44,Population,4709,Aceh,2,Female,17,60-64 years,1,Number,2001,42668.580469032524,50431.35477865023,35237.44147758538
1,All Population,44,Population,4709,Aceh,1,Male,17,60-64 years,1,Number,2002,40856.02415273667,48189.304946987875,33840.070676941294
1,All Population,44,Population,4709,Aceh,2,Female,17,60-64 years,1,Number,2002,43734.168063470344,51577.1318066089,36282.699523314936
1,All Population,44,Population,4709,Aceh,1,Male,17,60-64 years,1,Number,2003,41580.40946917157,48700.89974393032,34714.74618257217
1,All Population,44,Population,4709,Aceh,2,Female,17,60-64 years,1,Number,2003,44751.372214285264,52345.25080230149,37342.45458250727
1,All Population,44,Population,4709,Aceh,1,Male,17,60-64 years,1,Number,2004,40390.65795646678,46898.03049908554,34064.13808576155
1,All Population,44,Population,4709,Aceh,2,Female,17,60-64 years,1,Number,2004,43586.913680944264,50589.42456201288,36760.64223490651
1,All Population,44,Population,4709,Aceh,1,Male,17,60-64 years,1,Number,2005,39251.067798601165,45022.65151161099,33738.25901721682
1,All Population,44,Population,4709,Aceh,2,Female,17,60-64 years,1,Number,2005,42531.879083649044,48813.71973909538,36584.991024697345
1,All Population,44,Population,4709,Aceh,1,Male,18,65-69 years,1,Number,2000,26301.67822012118,31586.603120421187,21262.338930742026
1,All Population,44,Population,4709,Aceh,2,Female,18,65-69 years,1,Number,2000,31077.626156567472,37250.09478497344,25198.815112305794
1,All Population,44,Population,4709,Aceh,1,Male,18,65-69 years,1,Number,2001,27266.466293695867,32238.884741398302,22527.858925904246
1,All Population,44,Population,4709,Aceh,2,Female,18,65-69 years,1,Number,2001,32101.09623731556,37921.91185276718,26536.157400084874
1,All Population,44,Population,4709,Aceh,1,Male,18,65-69 years,1,Number,2002,27970.75668168678,32996.69833661698,23195.20017893536
1,All Population,44,Population,4709,Aceh,2,Female,18,65-69 years,1,Number,2002,32991.93613056322,38944.96811151387,27382.85542734776
1,All Population,44,Population,4709,Aceh,1,Male,18,65-69 years,1,Number,2003,28834.065013637253,33756.67940688699,24068.43797867851
1,All Population,44,Population,4709,Aceh,2,Female,18,65-69 years,1,Number,2003,34048.74581265645,39823.8511696982,28433.131605729628
1,All Population,44,Population,4709,Aceh,1,Male,18,65-69 years,1,Number,2004,28500.81983407714,33082.912462124266,24045.762554209818
1,All Population,44,Population,4709,Aceh,2,Female,18,65-69 years,1,Number,2004,33545.40415332,38913.55168564043,28284.495183994335
1,All Population,44,Population,4709,Aceh,1,Male,18,65-69 years,1,Number,2005,28230.809695393862,32399.804424958453,24282.132458323016
1,All Population,44,Population,4709,Aceh,2,Female,18,65-69 years,1,Number,2005,33126.241250458246,37999.23358996603,28536.46185276361
1,All Population,44,Population,4709,Aceh,1,Male,19,70-74 years,1,Number,2000,18770.610462073008,22537.034593746852,15181.421096471748
1,All Population,44,Population,4709,Aceh,2,Female,19,70-74 years,1,Number,2000,22781.60321962811,27301.25373869956,18485.508320435034
1,All Population,44,Population,4709,Aceh,1,Male,19,70-74 years,1,Number,2001,18919.44517543257,22370.754863413786,15638.065243494513
